s_mlu_morphemes,s_ttr,s_ndw,s_n_utterances,s_mean_surprisal,action,action_name,ns_mlu_morphemes,ns_ttr,ns_ndw,ns_n_utterances,ns_mean_surprisal
1.0,0.427700012922287,1.0,1.0,0.5,10,word_picture_matching,1.0,0.4275420606136322,1.0,1.0,0.4923027455806732
1.0,0.27059999108314514,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.28001031279563904,1.0,1.0,0.48590123653411865
1.0,0.27059999108314514,1.0,1.0,0.5,1,phonological_cueing,1.0,0.2787545323371887,1.0,1.0,0.49273136258125305
1.0,0.27059999108314514,1.0,1.0,0.5,10,word_picture_matching,1.0,0.27269142866134644,1.0,0.9968361258506775,0.49804580211639404
1.0,0.27059999108314514,1.0,1.0,0.5,1,phonological_cueing,1.0,0.2630663216114044,1.0,1.0,0.5003225803375244
1.0,0.27059999108314514,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.28124481439590454,1.0,1.0,0.48725491762161255
1.0,0.26420000195503235,1.0,1.0,0.5,6,story_retelling,1.0,0.27807992696762085,1.0,1.0,0.48753198981285095
1.0,0.26420000195503235,1.0,1.0,0.5,5,script_training,1.0,0.2759617269039154,1.0,1.0,0.48641377687454224
1.0,0.26420000195503235,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.27605509757995605,1.0,1.0,0.4880702793598175
1.0,0.26420000195503235,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.27619844675064087,1.0,1.0,0.4925159215927124
1.0,0.26420000195503235,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.28422385454177856,1.0,1.0,0.48632127046585083
1.0,0.26570001244544983,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.27676472067832947,1.0,1.0,0.4764285385608673
1.0,0.26570001244544983,1.0,1.0,0.5,5,script_training,1.0,0.269286572933197,1.0,1.0,0.49365147948265076
1.0,0.26570001244544983,1.0,1.0,0.5,1,phonological_cueing,1.0,0.27144408226013184,1.0,1.0,0.497639536857605
1.0,0.26570001244544983,1.0,1.0,0.5,8,reading_comprehension,1.0,0.27332213521003723,1.0,1.0,0.4878162741661072
1.0,0.26570001244544983,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.28631940484046936,1.0,1.0,0.49222901463508606
1.0,0.1931000053882599,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.20027877390384674,1.0,1.0,0.48843011260032654
1.0,0.1931000053882599,1.0,1.0,0.5,5,script_training,1.0,0.20165757834911346,1.0,1.0,0.4842471480369568
1.0,0.1931000053882599,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.1989547312259674,1.0,1.0,0.4895344376564026
1.0,0.1931000053882599,1.0,1.0,0.5,0,SFA_naming,1.0,0.1978832483291626,1.0,1.0,0.4929414689540863
1.0,0.1931000053882599,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.21116144955158234,1.0,1.0,0.48282235860824585
1.0,0.13729999959468842,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.14779342710971832,1.0,1.0,0.4951760768890381
1.0,0.13729999959468842,1.0,1.0,0.5,9,writing_to_dictation,1.0,0.14177778363227844,1.0,1.0,0.49546441435813904
1.0,0.13729999959468842,1.0,1.0,0.5,10,word_picture_matching,1.0,0.13227245211601257,1.0,0.9996016025543213,0.4912611246109009
1.0,0.13729999959468842,1.0,1.0,0.5,10,word_picture_matching,1.0,0.14433179795742035,1.0,1.0,0.4881942868232727
1.0,0.13729999959468842,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.14969274401664734,1.0,1.0,0.4833988547325134
1.0,0.14010000228881836,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.14641334116458893,1.0,1.0,0.49948251247406006
1.0,0.14010000228881836,1.0,1.0,0.5,8,reading_comprehension,1.0,0.1434345543384552,1.0,1.0,0.5018277168273926
1.0,0.14010000228881836,1.0,1.0,0.5,9,writing_to_dictation,0.9992602467536926,0.14614395797252655,1.0,1.0,0.4886549711227417
1.0,0.14010000228881836,1.0,1.0,0.5,5,script_training,1.0,0.15328337252140045,1.0,1.0,0.4897884428501129
1.0,0.14010000228881836,1.0,1.0,0.5,10,word_picture_matching,0.9986085891723633,0.14359581470489502,1.0,0.999830424785614,0.49690285325050354
1.0,0.2159000039100647,1.0,1.0,0.5,1,phonological_cueing,1.0,0.22488705813884735,1.0,1.0,0.49552154541015625
1.0,0.2159000039100647,1.0,1.0,0.5,10,word_picture_matching,1.0,0.21407300233840942,1.0,1.0,0.5045225024223328
1.0,0.2159000039100647,1.0,1.0,0.5,1,phonological_cueing,1.0,0.22213518619537354,1.0,1.0,0.5016153454780579
1.0,0.2159000039100647,1.0,1.0,0.5,1,phonological_cueing,0.9992619156837463,0.22516120970249176,0.9995925426483154,1.0,0.4994083642959595
1.0,0.2159000039100647,1.0,1.0,0.5,5,script_training,1.0,0.21613463759422302,1.0,1.0,0.4853881895542145
1.0,0.19419999420642853,1.0,1.0,0.5,0,SFA_naming,1.0,0.20215611159801483,1.0,1.0,0.4949173927307129
1.0,0.19419999420642853,1.0,1.0,0.5,0,SFA_naming,1.0,0.1981537938117981,1.0,1.0,0.49154138565063477
1.0,0.19419999420642853,1.0,1.0,0.5,0,SFA_naming,1.0,0.1956365406513214,1.0,1.0,0.500000536441803
1.0,0.19419999420642853,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.20203973352909088,1.0,1.0,0.4878673553466797
1.0,0.19419999420642853,1.0,1.0,0.5,9,writing_to_dictation,1.0,0.19563764333724976,1.0,1.0,0.4981802701950073
1.0,0.15299999713897705,1.0,1.0,0.5,0,SFA_naming,1.0,0.15550044178962708,1.0,1.0,0.4945235848426819
1.0,0.15299999713897705,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.1685110628604889,1.0,1.0,0.4861695468425751
1.0,0.15299999713897705,1.0,1.0,0.5,10,word_picture_matching,0.9961076974868774,0.14924360811710358,1.0,1.0,0.4926559329032898
1.0,0.15299999713897705,1.0,1.0,0.5,1,phonological_cueing,1.0,0.15673118829727173,1.0,1.0,0.5015800595283508
1.0,0.15299999713897705,1.0,1.0,0.5,1,phonological_cueing,0.9991735219955444,0.15681324899196625,1.0,1.0,0.49184393882751465
1.0,0.27320000529289246,1.0,1.0,0.5,10,word_picture_matching,1.0,0.27321553230285645,1.0,1.0,0.49936091899871826
1.0,0.27320000529289246,1.0,1.0,0.5,10,word_picture_matching,1.0,0.2789781391620636,1.0,1.0,0.4936457574367523
1.0,0.27320000529289246,1.0,1.0,0.5,5,script_training,1.0,0.2750975787639618,1.0,1.0,0.48420023918151855
1.0,0.27320000529289246,1.0,1.0,0.5,10,word_picture_matching,1.0,0.28140562772750854,0.9983537793159485,1.0,0.49224457144737244
1.0,0.27320000529289246,1.0,1.0,0.5,1,phonological_cueing,0.9987287521362305,0.27918893098831177,1.0,1.0,0.5075234174728394
1.0,0.2711000144481659,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2767190933227539,1.0,1.0,0.4890800416469574
1.0,0.2711000144481659,1.0,1.0,0.5,8,reading_comprehension,1.0,0.2751080393791199,1.0,1.0,0.49364420771598816
1.0,0.2711000144481659,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.2774108052253723,1.0,1.0,0.4931499660015106
1.0,0.2711000144481659,1.0,1.0,0.5,8,reading_comprehension,1.0,0.2812598645687103,1.0,1.0,0.4904315173625946
1.0,0.2711000144481659,1.0,1.0,0.5,5,script_training,1.0,0.2809149920940399,1.0,1.0,0.4857001006603241
1.0,0.30160000920295715,1.0,1.0,0.5,8,reading_comprehension,1.0,0.3047574758529663,1.0,1.0,0.49055659770965576
1.0,0.30160000920295715,1.0,1.0,0.5,5,script_training,1.0,0.29667961597442627,1.0,1.0,0.4989967942237854
1.0,0.30160000920295715,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.31426191329956055,1.0,1.0,0.48730218410491943
1.0,0.30160000920295715,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.305571049451828,1.0,1.0,0.4945206642150879
1.0,0.30160000920295715,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.31433364748954773,1.0,1.0,0.49290594458580017
1.0,0.6000000238418579,1.0,1.0,0.5,8,reading_comprehension,1.0,0.6000511050224304,1.0,0.9991737604141235,0.497109591960907
1.0,0.6000000238418579,1.0,1.0,0.5,1,phonological_cueing,1.0,0.6017061471939087,1.0,1.0,0.4871727526187897
1.0,0.6000000238418579,1.0,1.0,0.5,0,SFA_naming,1.0,0.6096928715705872,1.0,1.0,0.49498653411865234
1.0,0.6000000238418579,1.0,1.0,0.5,1,phonological_cueing,1.0,0.605713963508606,1.0,1.0,0.5010563135147095
1.0,0.6000000238418579,1.0,1.0,0.5,1,phonological_cueing,1.0,0.6062754988670349,1.0,1.0,0.4855623245239258
1.0,0.37119999527931213,1.0,1.0,0.5,10,word_picture_matching,0.995466411113739,0.37416571378707886,1.0,1.0,0.4997114837169647
1.0,0.37119999527931213,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.37888938188552856,1.0,1.0,0.49171629548072815
1.0,0.37119999527931213,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.38676542043685913,1.0,1.0,0.4892747104167938
1.0,0.37119999527931213,1.0,1.0,0.5,1,phonological_cueing,1.0,0.374907910823822,1.0,1.0,0.4940454363822937
1.0,0.37119999527931213,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.3821117877960205,1.0,1.0,0.47662556171417236
1.0,0.296999990940094,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.3017403483390808,1.0,1.0,0.4973995089530945
1.0,0.296999990940094,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.3070303797721863,1.0,1.0,0.49183201789855957
1.0,0.296999990940094,1.0,1.0,0.5,10,word_picture_matching,0.9974637627601624,0.29711195826530457,1.0,1.0,0.4900723099708557
1.0,0.296999990940094,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.31697341799736023,1.0,1.0,0.4909532368183136
1.0,0.296999990940094,1.0,1.0,0.5,10,word_picture_matching,0.9993047714233398,0.2971861958503723,1.0,1.0,0.4953446686267853
1.0,0.3440999984741211,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.35103535652160645,1.0,1.0,0.4948328137397766
1.0,0.3440999984741211,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.352985680103302,1.0,1.0,0.4827248752117157
1.0,0.3440999984741211,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.34086817502975464,1.0,1.0,0.4874292314052582
1.0,0.3440999984741211,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.3374383747577667,1.0,1.0,0.4915331304073334
1.0,0.3440999984741211,1.0,1.0,0.5,8,reading_comprehension,1.0,0.3500578999519348,1.0,0.9979436993598938,0.49971824884414673
1.0,0.35269999504089355,1.0,1.0,0.5,6,story_retelling,1.0,0.3621034622192383,1.0,1.0,0.4911964237689972
1.0,0.35269999504089355,1.0,1.0,0.5,6,story_retelling,1.0,0.3598901927471161,1.0,1.0,0.4974071681499481
1.0,0.35269999504089355,1.0,1.0,0.5,10,word_picture_matching,1.0,0.3583977222442627,1.0,1.0,0.4976615011692047
1.0,0.35269999504089355,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.3645044267177582,1.0,1.0,0.4908568859100342
1.0,0.35269999504089355,1.0,1.0,0.5,0,SFA_naming,1.0,0.358426958322525,1.0,1.0,0.4919518530368805
1.0,0.31529998779296875,1.0,1.0,0.5,0,SFA_naming,1.0,0.3169950544834137,1.0,1.0,0.4945032000541687
1.0,0.31529998779296875,1.0,1.0,0.5,6,story_retelling,1.0,0.3193952441215515,1.0,1.0,0.4880010485649109
1.0,0.31529998779296875,1.0,1.0,0.5,5,script_training,1.0,0.3278452157974243,1.0,1.0,0.48724815249443054
1.0,0.31529998779296875,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.3257606327533722,1.0,1.0,0.4879303276538849
1.0,0.31529998779296875,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.319128155708313,1.0,1.0,0.4853496551513672
1.0,0.24570000171661377,1.0,1.0,0.5,8,reading_comprehension,1.0,0.25841575860977173,1.0,1.0,0.4957602322101593
1.0,0.24570000171661377,1.0,1.0,0.5,10,word_picture_matching,1.0,0.25581708550453186,1.0,1.0,0.5014075636863708
1.0,0.24570000171661377,1.0,1.0,0.5,6,story_retelling,1.0,0.25617715716362,1.0,1.0,0.4874253273010254
1.0,0.24570000171661377,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.24807117879390717,1.0,1.0,0.4896083176136017
1.0,0.24570000171661377,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.24514511227607727,1.0,1.0,0.4930180013179779
1.0,0.3384000062942505,1.0,1.0,0.5,5,script_training,1.0,0.3499729037284851,1.0,1.0,0.49165308475494385
1.0,0.3384000062942505,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.3501317799091339,1.0,1.0,0.4934588074684143
1.0,0.3384000062942505,1.0,1.0,0.5,6,story_retelling,1.0,0.3393995463848114,1.0,1.0,0.4943504333496094
1.0,0.3384000062942505,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.34923964738845825,1.0,1.0,0.482827752828598
1.0,0.3384000062942505,1.0,1.0,0.5,0,SFA_naming,1.0,0.35241395235061646,1.0,1.0,0.49452099204063416
1.0,0.3458999991416931,1.0,1.0,0.5,0,SFA_naming,1.0,0.3560613691806793,1.0,1.0,0.48964378237724304
1.0,0.3458999991416931,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.35496020317077637,1.0,1.0,0.49892458319664
1.0,0.3458999991416931,1.0,1.0,0.5,10,word_picture_matching,1.0,0.34370455145835876,1.0,1.0,0.5069218873977661
1.0,0.3458999991416931,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.35377469658851624,1.0,1.0,0.4893585443496704
1.0,0.3458999991416931,1.0,1.0,0.5,1,phonological_cueing,1.0,0.3533247709274292,1.0,1.0,0.4944304823875427
1.0,0.30379998683929443,1.0,1.0,0.5,10,word_picture_matching,1.0,0.29829105734825134,1.0,1.0,0.4921470582485199
1.0,0.30379998683929443,1.0,1.0,0.5,5,script_training,1.0,0.31164705753326416,1.0,1.0,0.4822317361831665
1.0,0.30379998683929443,1.0,1.0,0.5,5,script_training,1.0,0.30882689356803894,1.0,1.0,0.49673640727996826
1.0,0.30379998683929443,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.3132549524307251,1.0,1.0,0.4866601824760437
1.0,0.30379998683929443,1.0,1.0,0.5,0,SFA_naming,1.0,0.30073514580726624,1.0,1.0,0.49618345499038696
1.0,0.34689998626708984,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.350952684879303,1.0,1.0,0.4859071373939514
1.0,0.34689998626708984,1.0,1.0,0.5,6,story_retelling,1.0,0.36217790842056274,1.0,1.0,0.4902861416339874
1.0,0.34689998626708984,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.3496224284172058,1.0,1.0,0.4936552047729492
1.0,0.34689998626708984,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.36113661527633667,1.0,1.0,0.48658105731010437
1.0,0.34689998626708984,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.3488985300064087,1.0,1.0,0.49770262837409973
1.0,0.32359999418258667,1.0,1.0,0.5,1,phonological_cueing,1.0,0.32841867208480835,1.0,1.0,0.49714648723602295
1.0,0.32359999418258667,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.3283446729183197,1.0,1.0,0.4953598976135254
1.0,0.32359999418258667,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.32420575618743896,1.0,1.0,0.49245235323905945
1.0,0.32359999418258667,1.0,1.0,0.5,1,phonological_cueing,0.9996293783187866,0.3262345790863037,1.0,1.0,0.4853115975856781
1.0,0.32359999418258667,1.0,1.0,0.5,1,phonological_cueing,0.9997491836547852,0.3216424882411957,1.0,1.0,0.4855946898460388
1.0,0.36230000853538513,1.0,1.0,0.5,10,word_picture_matching,1.0,0.36331096291542053,0.9997397661209106,1.0,0.5059850811958313
1.0,0.36230000853538513,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.36291399598121643,1.0,1.0,0.4918641746044159
1.0,0.36230000853538513,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.3742287755012512,1.0,1.0,0.4881758689880371
1.0,0.36230000853538513,1.0,1.0,0.5,0,SFA_naming,1.0,0.36638933420181274,1.0,1.0,0.49131160974502563
1.0,0.36230000853538513,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.3679148852825165,1.0,1.0,0.4937324821949005
1.0,0.3894999921321869,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.39234405755996704,1.0,1.0,0.48069775104522705
1.0,0.3894999921321869,1.0,1.0,0.5,6,story_retelling,1.0,0.39342308044433594,1.0,1.0,0.49540185928344727
1.0,0.3894999921321869,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.39913368225097656,1.0,1.0,0.4933314323425293
1.0,0.3894999921321869,1.0,1.0,0.5,10,word_picture_matching,0.9978758692741394,0.3908657729625702,1.0,1.0,0.49157875776290894
1.0,0.3894999921321869,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.40237537026405334,1.0,1.0,0.48179832100868225
1.0,0.4580000042915344,1.0,1.0,0.5,1,phonological_cueing,0.9978159070014954,0.4572593569755554,1.0,1.0,0.5052410960197449
1.0,0.4580000042915344,1.0,1.0,0.5,1,phonological_cueing,1.0,0.46820974349975586,1.0,1.0,0.49313709139823914
1.0,0.4580000042915344,1.0,1.0,0.5,1,phonological_cueing,1.0,0.45809295773506165,1.0,1.0,0.4949585795402527
1.0,0.4580000042915344,1.0,1.0,0.5,6,story_retelling,1.0,0.4714597165584564,1.0,1.0,0.49419718980789185
1.0,0.4580000042915344,1.0,1.0,0.5,1,phonological_cueing,1.0,0.45834773778915405,1.0,0.998874843120575,0.495919793844223
1.0,0.45829999446868896,1.0,1.0,0.5,10,word_picture_matching,1.0,0.45973891019821167,1.0,1.0,0.4982137084007263
1.0,0.45829999446868896,1.0,1.0,0.5,8,reading_comprehension,1.0,0.4618799388408661,1.0,1.0,0.5052415132522583
1.0,0.45829999446868896,1.0,1.0,0.5,10,word_picture_matching,1.0,0.4657011032104492,1.0,1.0,0.4995790421962738
1.0,0.45829999446868896,1.0,1.0,0.5,5,script_training,1.0,0.46708807349205017,1.0,1.0,0.49266931414604187
1.0,0.45829999446868896,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.4709649085998535,1.0,1.0,0.48285335302352905
1.0,0.36809998750686646,1.0,1.0,0.5,0,SFA_naming,1.0,0.37673720717430115,1.0,1.0,0.4881269335746765
1.0,0.36809998750686646,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.37490174174308777,1.0,1.0,0.4956369996070862
1.0,0.36809998750686646,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.3806108832359314,1.0,1.0,0.49504944682121277
1.0,0.36809998750686646,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.3709460198879242,1.0,1.0,0.4871417284011841
1.0,0.36809998750686646,1.0,1.0,0.5,6,story_retelling,1.0,0.3733005225658417,1.0,1.0,0.48719242215156555
1.0,0.2669000029563904,1.0,1.0,0.5,9,writing_to_dictation,1.0,0.26877227425575256,1.0,1.0,0.4978916645050049
1.0,0.2669000029563904,1.0,1.0,0.5,1,phonological_cueing,1.0,0.26443198323249817,1.0,1.0,0.5072563290596008
1.0,0.2669000029563904,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.2816303074359894,1.0,1.0,0.48403871059417725
1.0,0.2669000029563904,1.0,1.0,0.5,5,script_training,1.0,0.27470260858535767,1.0,1.0,0.499227911233902
1.0,0.2669000029563904,1.0,1.0,0.5,5,script_training,1.0,0.26523858308792114,1.0,1.0,0.4921477437019348
1.0,0.36959999799728394,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.37625253200531006,1.0,1.0,0.4755330979824066
1.0,0.36959999799728394,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.3760423958301544,1.0,1.0,0.48978057503700256
1.0,0.36959999799728394,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.3775569200515747,1.0,1.0,0.4864118993282318
1.0,0.36959999799728394,1.0,1.0,0.5,6,story_retelling,1.0,0.38070181012153625,1.0,1.0,0.48875513672828674
1.0,0.36959999799728394,1.0,1.0,0.5,1,phonological_cueing,1.0,0.3763731122016907,1.0,1.0,0.4919697344303131
1.0,0.23240000009536743,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.2420029193162918,1.0,1.0,0.4998576045036316
1.0,0.23240000009536743,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.2435467392206192,1.0,1.0,0.4983677864074707
1.0,0.23240000009536743,1.0,1.0,0.5,1,phonological_cueing,1.0,0.239247664809227,1.0,1.0,0.4921157956123352
1.0,0.23240000009536743,1.0,1.0,0.5,10,word_picture_matching,1.0,0.22883105278015137,1.0,1.0,0.4946046471595764
1.0,0.23240000009536743,1.0,1.0,0.5,6,story_retelling,1.0,0.24707740545272827,1.0,1.0,0.49257180094718933
1.0,0.28519999980926514,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.28995370864868164,1.0,1.0,0.49657079577445984
1.0,0.28519999980926514,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.29192695021629333,1.0,1.0,0.4907332956790924
1.0,0.28519999980926514,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.30088821053504944,1.0,1.0,0.4840487241744995
1.0,0.28519999980926514,1.0,1.0,0.5,6,story_retelling,1.0,0.29979923367500305,1.0,1.0,0.4852387607097626
1.0,0.28519999980926514,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.2967003285884857,1.0,1.0,0.48587533831596375
1.0,0.25209999084472656,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.2726636230945587,1.0,1.0,0.4821256697177887
1.0,0.25209999084472656,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2584194839000702,1.0,1.0,0.4883148670196533
1.0,0.25209999084472656,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.26067018508911133,1.0,1.0,0.4808094799518585
1.0,0.25209999084472656,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.2598573863506317,1.0,1.0,0.4946664571762085
1.0,0.25209999084472656,1.0,1.0,0.5,6,story_retelling,1.0,0.25339943170547485,1.0,1.0,0.49239495396614075
1.0,0.24230000376701355,1.0,1.0,0.5,5,script_training,1.0,0.24672073125839233,1.0,1.0,0.4873203635215759
1.0,0.24230000376701355,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.25844183564186096,1.0,1.0,0.49253764748573303
1.0,0.24230000376701355,1.0,1.0,0.5,6,story_retelling,1.0,0.24792711436748505,1.0,1.0,0.4858570694923401
1.0,0.24230000376701355,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.2590219974517822,1.0,1.0,0.4800063371658325
1.0,0.24230000376701355,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.2551349103450775,1.0,1.0,0.4935646653175354
1.0,0.32100000977516174,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.32571911811828613,1.0,1.0,0.4890863299369812
1.0,0.32100000977516174,1.0,1.0,0.5,1,phonological_cueing,1.0,0.324675977230072,0.9985445141792297,1.0,0.49359166622161865
1.0,0.32100000977516174,1.0,1.0,0.5,1,phonological_cueing,1.0,0.32997146248817444,1.0,1.0,0.49661481380462646
1.0,0.32100000977516174,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.32786497473716736,1.0,1.0,0.4954324960708618
1.0,0.32100000977516174,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.33242741227149963,1.0,1.0,0.4959862530231476
1.0,0.3034999966621399,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.3125837445259094,1.0,1.0,0.49053001403808594
1.0,0.3034999966621399,1.0,1.0,0.5,6,story_retelling,1.0,0.32103821635246277,1.0,1.0,0.4921758770942688
1.0,0.3034999966621399,1.0,1.0,0.5,8,reading_comprehension,1.0,0.3020878732204437,1.0,1.0,0.4905073940753937
1.0,0.3034999966621399,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.3089201748371124,1.0,1.0,0.4933023154735565
1.0,0.3034999966621399,1.0,1.0,0.5,10,word_picture_matching,1.0,0.30337804555892944,1.0,0.9976810812950134,0.5003020167350769
1.0,0.40369999408721924,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.41874802112579346,1.0,1.0,0.4900304675102234
1.0,0.40369999408721924,1.0,1.0,0.5,6,story_retelling,1.0,0.4084983468055725,1.0,1.0,0.4890872538089752
1.0,0.40369999408721924,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.4100903868675232,1.0,1.0,0.48807430267333984
1.0,0.40369999408721924,1.0,1.0,0.5,0,SFA_naming,1.0,0.40834033489227295,1.0,1.0,0.4959059953689575
1.0,0.40369999408721924,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.4094759523868561,1.0,1.0,0.49018409848213196
1.0,0.4153999984264374,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.416391521692276,1.0,1.0,0.4984215199947357
1.0,0.4153999984264374,1.0,1.0,0.5,11,free_conversation_prompting,1.0,0.430456280708313,1.0,1.0,0.4874531626701355
1.0,0.4153999984264374,1.0,1.0,0.5,6,story_retelling,1.0,0.4208795130252838,1.0,1.0,0.49553796648979187
1.0,0.4153999984264374,1.0,1.0,0.5,0,SFA_naming,1.0,0.41897863149642944,1.0,1.0,0.4994705617427826
1.0,0.4153999984264374,1.0,1.0,0.5,0,SFA_naming,1.0,0.42341411113739014,1.0,1.0,0.48766952753067017
1.0,0.21089999377727509,1.0,1.0,0.5,7,conversation_partner_training,1.0,0.23029083013534546,1.0,1.0,0.4857453405857086
1.0,0.21089999377727509,1.0,1.0,0.5,6,story_retelling,1.0,0.2231052964925766,1.0,1.0,0.49119850993156433
1.0,0.21089999377727509,1.0,1.0,0.5,0,SFA_naming,1.0,0.21405674517154694,1.0,1.0,0.491476833820343
1.0,0.21089999377727509,1.0,1.0,0.5,8,reading_comprehension,1.0,0.21062131226062775,1.0,1.0,0.48912057280540466
1.0,0.21089999377727509,1.0,1.0,0.5,10,word_picture_matching,1.0,0.21887481212615967,1.0,1.0,0.49571624398231506
1.0,0.2766999900341034,1.0,1.0,0.5,5,script_training,1.0,0.28552111983299255,1.0,1.0,0.4931226968765259
1.0,0.2766999900341034,1.0,1.0,0.5,5,script_training,1.0,0.28868380188941956,1.0,1.0,0.48903098702430725
1.0,0.2766999900341034,1.0,1.0,0.5,0,SFA_naming,1.0,0.29099908471107483,1.0,1.0,0.49053362011909485
1.0,0.2766999900341034,1.0,1.0,0.5,9,writing_to_dictation,0.9981599450111389,0.27541106939315796,1.0,1.0,0.4943099617958069
1.0,0.2766999900341034,1.0,1.0,0.5,3,sentence_production_complex,1.0,0.2888324558734894,1.0,1.0,0.49369606375694275
1.0,0.2985999882221222,1.0,1.0,0.5,10,word_picture_matching,1.0,0.30176863074302673,1.0,1.0,0.49245068430900574
1.0,0.2985999882221222,1.0,1.0,0.5,4,CILT_dialogue,1.0,0.3088662028312683,1.0,1.0,0.49055907130241394
1.0,0.2985999882221222,1.0,1.0,0.5,6,story_retelling,1.0,0.30720826983451843,1.0,1.0,0.4890427887439728
1.0,0.2985999882221222,1.0,1.0,0.5,2,sentence_production_svo,1.0,0.307473748922348,1.0,1.0,0.4861516058444977
1.0,0.2985999882221222,1.0,1.0,0.5,1,phonological_cueing,1.0,0.30379873514175415,1.0,1.0,0.4961450695991516
1.0,0.4487000107765198,1.0,1.0,0.5,9,writing_to_dictation,0.9965047240257263,0.4504148066043854,1.0,1.0,0.5009127259254456
